StateName,MunicipalityName,StateID,MunicipalityID,StateLat,StateLon,MunicipalityLat,MunicipalityLon
Goiás,Maurilândia,9,1103,-15.947541,-49.699212,-18.036194,-50.363572
Goiás,Mimoso de Goiás,9,1104,-15.947541,-49.699212,-15.009635,-48.162312
Goiás,Minaçu,9,1105,-15.947541,-49.699212,-13.499138,-48.349063
Goiás,Mineiros,9,1106,-15.947541,-49.699212,-17.631361,-52.767036
Goiás,Moiporá,9,1107,-15.947541,-49.699212,-16.508392,-50.643547
Goiás,Monte Alegre de Goiás,9,1108,-15.947541,-49.699212,-13.310195,-46.921690
Goiás,Montes Claros de Goiás,9,1109,-15.947541,-49.699212,-15.914053,-51.579506
Goiás,Montividiu,9,1110,-15.947541,-49.699212,-17.317934,-51.190671
Goiás,Montividiu do Norte,9,1111,-15.947541,-49.699212,-13.145993,-48.731642
Goiás,Morrinhos,9,1112,-15.947541,-49.699212,-17.774512,-49.128932
Goiás,Morro Agudo de Goiás,9,1113,-15.947541,-49.699212,-15.311435,-50.016522
Goiás,Mossâmedes,9,1114,-15.947541,-49.699212,-16.162810,-50.158230
Goiás,Mozarlândia,9,1115,-15.947541,-49.699212,-14.842627,-50.586573
Goiás,Mundo Novo,9,1116,-15.947541,-49.699212,-13.798904,-50.203090
Goiás,Mutunópolis,9,1117,-15.947541,-49.699212,-13.712861,-49.425413
Goiás,Nazário,9,1118,-15.947541,-49.699212,-16.584527,-49.848980
Goiás,Nerópolis,9,1119,-15.947541,-49.699212,-16.426053,-49.186995
Goiás,Niquelândia,9,1120,-15.947541,-49.699212,-14.498710,-48.401547
Goiás,Nova América,9,1121,-15.947541,-49.699212,-15.045207,-49.935125
Goiás,Nova Aurora,9,1122,-15.947541,-49.699212,-18.098459,-48.295934
Goiás,Nova Crixás,9,1123,-15.947541,-49.699212,-14.133699,-50.561822
Goiás,Nova Glória,9,1124,-15.947541,-49.699212,-15.080217,-49.527219
Goiás,Nova Iguaçu de Goiás,9,1125,-15.947541,-49.699212,-14.311219,-49.288286
Goiás,Nova Roma,9,1126,-15.947541,-49.699212,-13.800274,-47.010827
Goiás,Nova Veneza,9,1127,-15.947541,-49.699212,-16.358430,-49.309186
Goiás,Novo Brasil,9,1128,-15.947541,-49.699212,-16.054551,-50.646059
Goiás,Novo Gama,9,1129,-15.947541,-49.699212,-16.128481,-48.076739
Goiás,Novo Planalto,9,1130,-15.947541,-49.699212,-13.240053,-49.713055
Goiás,Orizona,9,1131,-15.947541,-49.699212,-17.025161,-48.204354
Goiás,Ouro Verde de Goiás,9,1132,-15.947541,-49.699212,-16.262601,-49.228621
Goiás,Ouvidor,9,1133,-15.947541,-49.699212,-18.217142,-47.741042
Goiás,Padre Bernardo,9,1134,-15.947541,-49.699212,-15.374506,-48.334057
Goiás,Palestina de Goiás,9,1135,-15.947541,-49.699212,-16.702776,-51.444886
Goiás,Palmeiras de Goiás,9,1136,-15.947541,-49.699212,-16.809011,-49.945842
Goiás,Palmelo,9,1137,-15.947541,-49.699212,-17.306231,-48.396662
Goiás,Palminópolis,9,1138,-15.947541,-49.699212,-16.820106,-50.194953
Goiás,Panamá,9,1139,-15.947541,-49.699212,-18.209957,-49.418942
Goiás,Paranaiguara,9,1140,-15.947541,-49.699212,-18.805480,-50.647602
Goiás,Paraúna,9,1141,-15.947541,-49.699212,-17.047059,-50.637685
Goiás,Perolândia,9,1142,-15.947541,-49.699212,-17.486501,-52.260570
Goiás,Petrolina de Goiás,9,1143,-15.947541,-49.699212,-16.111235,-49.338465
Goiás,Pilar de Goiás,9,1144,-15.947541,-49.699212,-14.682638,-49.544531
Goiás,Piracanjuba,9,1145,-15.947541,-49.699212,-17.331720,-48.993555
Goiás,Piranhas,9,1146,-15.947541,-49.699212,-16.414346,-51.841818
Goiás,Pirenópolis,9,1147,-15.947541,-49.699212,-15.810495,-49.011936
Goiás,Pires do Rio,9,1148,-15.947541,-49.699212,-17.406736,-48.398189
Goiás,Planaltina,9,1149,-15.947541,-49.699212,-15.283800,-47.751764
Goiás,Pontalina,9,1150,-15.947541,-49.699212,-17.531309,-49.538667
Goiás,Porangatu,9,1151,-15.947541,-49.699212,-13.292944,-49.230948
Goiás,Porteirão,9,1152,-15.947541,-49.699212,-17.901533,-50.148122
Goiás,Portelândia,9,1153,-15.947541,-49.699212,-17.338894,-52.706828
Goiás,Posse,9,1154,-15.947541,-49.699212,-14.230985,-46.442298
Goiás,Professor Jamil,9,1155,-15.947541,-49.699212,-17.277682,-49.246769
Goiás,Quirinópolis,9,1156,-15.947541,-49.699212,-18.437151,-50.528895
Goiás,Rialma,9,1157,-15.947541,-49.699212,-15.384115,-49.531115
Goiás,Rianápolis,9,1158,-15.947541,-49.699212,-15.472470,-49.439164
Goiás,Rio Quente,9,1159,-15.947541,-49.699212,-17.863460,-48.779520
Goiás,Rio Verde,9,1160,-15.947541,-49.699212,-17.739434,-51.038517
Goiás,Rubiataba,9,1161,-15.947541,-49.699212,-15.180861,-49.876723
Goiás,Sanclerlândia,9,1162,-15.947541,-49.699212,-16.281884,-50.371697
Goiás,Santa Bárbara de Goiás,9,1163,-15.947541,-49.699212,-16.596659,-49.680182
Goiás,Santa Cruz de Goiás,9,1164,-15.947541,-49.699212,-17.360388,-48.593052
Goiás,Santa Fé de Goiás,9,1165,-15.947541,-49.699212,-15.667438,-51.171882
Goiás,Santa Helena de Goiás,9,1166,-15.947541,-49.699212,-17.788540,-50.565524
Goiás,Santa Isabel,9,1167,-15.947541,-49.699212,-15.241050,-49.391492
Goiás,Santa Rita do Araguaia,9,1168,-15.947541,-49.699212,-17.244455,-53.069291
Goiás,Santa Rita do Novo Destino,9,1169,-15.947541,-49.699212,-14.868889,-49.052763
Goiás,Santa Rosa de Goiás,9,1170,-15.947541,-49.699212,-16.063038,-49.485744
Goiás,Santa Tereza de Goiás,9,1171,-15.947541,-49.699212,-13.572575,-48.981830
Goiás,Santa Terezinha de Goiás,9,1172,-15.947541,-49.699212,-14.322300,-49.672716
Goiás,Santo Antônio da Barra,9,1173,-15.947541,-49.699212,-17.540889,-50.635531
Goiás,Santo Antônio de Goiás,9,1174,-15.947541,-49.699212,-16.478164,-49.292638
Goiás,Santo Antônio do Descoberto,9,1175,-15.947541,-49.699212,-16.155926,-48.254691
Goiás,Senador Canedo,9,1176,-15.947541,-49.699212,-16.706076,-49.107975
Goiás,Serranópolis,9,1177,-15.947541,-49.699212,-18.224389,-52.212235
Goiás,Silvânia,9,1178,-15.947541,-49.699212,-16.604286,-48.593912
Goiás,Simolândia,9,1179,-15.947541,-49.699212,-14.440102,-46.657745
Goiás,São Domingos,9,1180,-15.947541,-49.699212,-13.536870,-46.486864
Goiás,São Francisco de Goiás,9,1181,-15.947541,-49.699212,-15.951287,-49.256016
Goiás,São João d'Aliança,9,1182,-15.947541,-49.699212,-14.485255,-47.422897
Goiás,São João da Paraúna,9,1183,-15.947541,-49.699212,-16.818234,-50.372366
Goiás,São Luiz do Norte,9,1184,-15.947541,-49.699212,-14.910088,-49.337778
Goiás,São Luís de Montes Belos,9,1185,-15.947541,-49.699212,-16.461495,-50.360676
Goiás,São Miguel do Araguaia,9,1186,-15.947541,-49.699212,-13.179637,-50.215078
Goiás,São Miguel do Passa Quatro,9,1187,-15.947541,-49.699212,-16.989611,-48.667531
Goiás,São Patrício,9,1188,-15.947541,-49.699212,-15.365424,-49.831529
Goiás,São Simão,9,1189,-15.947541,-49.699212,-19.010564,-50.591029
Goiás,Sítio d'Abadia,9,1190,-15.947541,-49.699212,-14.751626,-46.269865
Goiás,Taquaral de Goiás,9,1191,-15.947541,-49.699212,-16.046360,-49.595911
Goiás,Teresina de Goiás,9,1192,-15.947541,-49.699212,-13.637107,-47.239998
Goiás,Terezópolis de Goiás,9,1193,-15.947541,-49.699212,-16.444089,-49.075774
Goiás,Trindade,9,1194,-15.947541,-49.699212,-16.639190,-49.545270
Goiás,Trombas,9,1195,-15.947541,-49.699212,-13.426384,-48.747861
Goiás,Três Ranchos,9,1196,-15.947541,-49.699212,-18.343538,-47.781864
Goiás,Turvelândia,9,1197,-15.947541,-49.699212,-17.754381,-50.313098
Goiás,Turvânia,9,1198,-15.947541,-49.699212,-16.577441,-50.121929
Goiás,Uirapuru,9,1199,-15.947541,-49.699212,-14.136525,-49.975315
Goiás,Uruana,9,1200,-15.947541,-49.699212,-15.616119,-49.644728
Goiás,Uruaçu,9,1201,-15.947541,-49.699212,-14.419338,-49.090434
Goiás,Urutaí,9,1202,-15.947541,-49.699212,-17.436353,-48.196304
Goiás,Valparaíso de Goiás,9,1203,-15.947541,-49.699212,-16.084654,-47.987950
Goiás,Varjão,9,1204,-15.947541,-49.699212,-17.088083,-49.609870
Goiás,Vianópolis,9,1205,-15.947541,-49.699212,-16.813193,-48.441922
Goiás,Vicentinópolis,9,1206,-15.947541,-49.699212,-17.725146,-49.872710
Goiás,Vila Boa,9,1207,-15.947541,-49.699212,-14.994275,-47.054257
Goiás,Vila Propício,9,1208,-15.947541,-49.699212,-15.305371,-48.826951
Goiás,Água Fria de Goiás,9,1209,-15.947541,-49.699212,-14.891934,-47.782936
Goiás,Água Limpa,9,1210,-15.947541,-49.699212,-18.078311,-48.791975
Goiás,Águas Lindas de Goiás,9,1211,-15.947541,-49.699212,-15.755948,-48.287301
Maranhão,Afonso Cunha,10,1212,-5.055227,-45.279049,-4.219658,-43.319795
Maranhão,Alcântara,10,1213,-5.055227,-45.279049,-2.390915,-44.527994
Maranhão,Aldeias Altas,10,1214,-5.055227,-45.279049,-4.502761,-43.383206
Maranhão,Altamira do Maranhão,10,1215,-5.055227,-45.279049,-4.079921,-45.491082
Maranhão,Alto Alegre do Maranhão,10,1216,-5.055227,-45.279049,-4.209329,-44.393625
Maranhão,Alto Alegre do Pindaré,10,1217,-5.055227,-45.279049,-3.880393,-46.007758
Maranhão,Alto Parnaíba,10,1218,-5.055227,-45.279049,-9.508260,-46.213008
Maranhão,Amapá do Maranhão,10,1219,-5.055227,-45.279049,-1.673035,-45.948070
Maranhão,Amarante do Maranhão,10,1220,-5.055227,-45.279049,-5.278488,-46.581951
Maranhão,Anajatuba,10,1221,-5.055227,-45.279049,-3.250363,-44.589998
Maranhão,Anapurus,10,1222,-5.055227,-45.279049,-3.561542,-43.138637
Maranhão,Apicum-Açu,10,1223,-5.055227,-45.279049,-1.527830,-45.027637
Maranhão,Araguanã,10,1224,-5.055227,-45.279049,-3.074719,-45.787291
Maranhão,Araioses,10,1225,-5.055227,-45.279049,-2.973232,-42.017070
Maranhão,Arame,10,1226,-5.055227,-45.279049,-5.027678,-45.945936
Maranhão,Arari,10,1227,-5.055227,-45.279049,-3.532684,-44.727715
Maranhão,Axixá,10,1228,-5.055227,-45.279049,-2.775514,-44.106223
Maranhão,Açailândia,10,1229,-5.055227,-45.279049,-4.786061,-47.332548
Maranhão,Bacabal,10,1230,-5.055227,-45.279049,-4.171042,-44.758143
Maranhão,Bacabeira,10,1231,-5.055227,-45.279049,-2.983047,-44.378833
Maranhão,Bacuri,10,1232,-5.055227,-45.279049,-1.689429,-45.171553
Maranhão,Bacurituba,10,1233,-5.055227,-45.279049,-2.691425,-44.625733
Maranhão,Balsas,10,1234,-5.055227,-45.279049,-8.715490,-46.370421
Maranhão,Barra Bonita,10,1235,-5.055227,-45.279049,0,0
Maranhão,Barra do Corda,10,1236,-5.055227,-45.279049,-5.504371,-45.183320
Maranhão,Barreirinhas,10,1237,-5.055227,-45.279049,-2.841463,-42.911305
Maranhão,Barão de Grajaú,10,1238,-5.055227,-45.279049,-6.594183,-43.163240
Maranhão,Bela Vista do Maranhão,10,1239,-5.055227,-45.279049,-3.757535,-45.265033
Maranhão,Belágua,10,1240,-5.055227,-45.279049,-3.101376,-43.462371
Maranhão,Benedito Leite,10,1241,-5.055227,-45.279049,-7.120330,-44.568343
Maranhão,Bequimão,10,1242,-5.055227,-45.279049,-2.429572,-44.784402
Maranhão,Bernardo do Mearim,10,1243,-5.055227,-45.279049,-4.679418,-44.688640
Maranhão,Boa Vista do Gurupi,10,1244,-5.055227,-45.279049,-1.762984,-46.178528
Maranhão,Bom Jardim,10,1245,-5.055227,-45.279049,-3.900697,-46.418754
Maranhão,Bom Jesus das Selvas,10,1246,-5.055227,-45.279049,-4.610139,-46.701265
Maranhão,Bom Lugar,10,1247,-5.055227,-45.279049,-4.347304,-45.020819
Maranhão,Brejo,10,1248,-5.055227,-45.279049,-3.687245,-42.828111
Maranhão,Brejo de Areia,10,1249,-5.055227,-45.279049,-4.365152,-45.649949
Maranhão,Buriti,10,1250,-5.055227,-45.279049,-3.900396,-43.001755
Maranhão,Buriti Bravo,10,1251,-5.055227,-45.279049,-5.777266,-43.847663
Maranhão,Buriticupu,10,1252,-5.055227,-45.279049,-4.493916,-46.342418
Maranhão,Buritirana,10,1253,-5.055227,-45.279049,-5.517831,-47.061185
Maranhão,Cachoeira Grande,10,1254,-5.055227,-45.279049,-3.123015,-43.919804
Maranhão,Caiçara,10,1255,-5.055227,-45.279049,0,0
Maranhão,Cajapió,10,1256,-5.055227,-45.279049,-2.863710,-44.573240
Maranhão,Cajari,10,1257,-5.055227,-45.279049,-3.391017,-45.053602
Maranhão,Campestre do Maranhão,10,1258,-5.055227,-45.279049,-6.177869,-47.324962
Maranhão,Cantanhede,10,1259,-5.055227,-45.279049,-3.621280,-44.262640
Maranhão,Capinzal do Norte,10,1260,-5.055227,-45.279049,-4.682239,-44.306563
Maranhão,Carolina,10,1261,-5.055227,-45.279049,-7.451149,-47.235962
Maranhão,Carutapera,10,1262,-5.055227,-45.279049,-1.345801,-46.025298
Maranhão,Caxias,10,1263,-5.055227,-45.279049,-4.847023,-43.376962
Maranhão,Cedral,10,1264,-5.055227,-45.279049,-1.980340,-44.592270
Maranhão,Central do Maranhão,10,1265,-5.055227,-45.279049,-2.254613,-44.858871
Maranhão,Centro Novo do Maranhão,10,1266,-5.055227,-45.279049,-3.073824,-46.534306
Maranhão,Centro do Guilherme,10,1267,-5.055227,-45.279049,-2.428943,-46.117046
Maranhão,Chapadinha,10,1268,-5.055227,-45.279049,-3.848576,-43.453973
Maranhão,Cidelândia,10,1269,-5.055227,-45.279049,-5.057108,-47.829970
Maranhão,Codó,10,1270,-5.055227,-45.279049,-4.618623,-43.927943
Maranhão,Coelho Neto,10,1271,-5.055227,-45.279049,-4.283618,-43.104586
Maranhão,Colinas,10,1272,-5.055227,-45.279049,-6.055648,-44.181719
Maranhão,Conceição do Lago-Açu,10,1273,-5.055227,-45.279049,-3.793464,-44.826313
Maranhão,Coroatá,10,1274,-5.055227,-45.279049,-4.102179,-44.145337
Maranhão,Cururupu,10,1275,-5.055227,-45.279049,-1.699046,-44.808676
Maranhão,Cândido Mendes,10,1276,-5.055227,-45.279049,-1.616160,-45.675872
Maranhão,Davinópolis,10,1277,-5.055227,-45.279049,-5.598491,-47.299694
Maranhão,Dom Pedro,10,1278,-5.055227,-45.279049,-5.053932,-44.401974
Maranhão,Duque Bacelar,10,1279,-5.055227,-45.279049,-4.099329,-43.009727
Maranhão,Esperantinópolis,10,1280,-5.055227,-45.279049,-4.919405,-44.945985
Maranhão,Estreito,10,1281,-5.055227,-45.279049,-6.761437,-47.264119
Maranhão,Feira Nova do Maranhão,10,1282,-5.055227,-45.279049,-6.997433,-46.624713
Maranhão,Fernando Falcão,10,1283,-5.055227,-45.279049,-6.194632,-45.435218
Maranhão,Formosa da Serra Negra,10,1284,-5.055227,-45.279049,-6.514180,-46.186269
Maranhão,Fortaleza dos Nogueiras,10,1285,-5.055227,-45.279049,-6.963257,-46.112130
Maranhão,Fortuna,10,1286,-5.055227,-45.279049,-5.668378,-44.029348
Maranhão,Godofredo Viana,10,1287,-5.055227,-45.279049,-1.373118,-45.765302
Maranhão,Gonçalves Dias,10,1288,-5.055227,-45.279049,-5.154491,-44.164776
Maranhão,Governador Archer,10,1289,-5.055227,-45.279049,-4.999346,-44.221073
Maranhão,Governador Edison Lobão,10,1290,-5.055227,-45.279049,-5.727359,-47.387725
Maranhão,Governador Eugênio Barros,10,1291,-5.055227,-45.279049,-5.389175,-44.147347
Maranhão,Governador Luiz Rocha,10,1292,-5.055227,-45.279049,-5.536588,-44.093476
Maranhão,Governador Newton Bello,10,1293,-5.055227,-45.279049,-3.402932,-45.856729
Maranhão,Governador Nunes Freire,10,1294,-5.055227,-45.279049,-2.038124,-45.816733
Maranhão,Grajaú,10,1295,-5.055227,-45.279049,-5.840042,-46.014780
Maranhão,Graça Aranha,10,1296,-5.055227,-45.279049,-5.414470,-44.317626
Maranhão,Guimarães,10,1297,-5.055227,-45.279049,-2.147020,-44.657918
Maranhão,Humberto de Campos,10,1298,-5.055227,-45.279049,-2.613450,-43.581216
Maranhão,Icatu,10,1299,-5.055227,-45.279049,-2.621162,-43.870451
Maranhão,Igarapé Grande,10,1300,-5.055227,-45.279049,-4.599179,-44.838608
Maranhão,Igarapé do Meio,10,1301,-5.055227,-45.279049,-3.656682,-45.123640
Maranhão,Imperatriz,10,1302,-5.055227,-45.279049,-5.339451,-47.575569
Maranhão,Itaipava do Grajaú,10,1303,-5.055227,-45.279049,-5.218241,-45.771189
Maranhão,Itapecuru Mirim,10,1304,-5.055227,-45.279049,-3.388026,-44.276040
Maranhão,Itinga do Maranhão,10,1305,-5.055227,-45.279049,-4.271253,-47.260341
Maranhão,Jatobá,10,1306,-5.055227,-45.279049,-5.852305,-44.293925
Maranhão,Jenipapo dos Vieiras,10,1307,-5.055227,-45.279049,-5.391144,-45.575809
Maranhão,Joselândia,10,1308,-5.055227,-45.279049,-5.019229,-44.769513
Maranhão,João Lisboa,10,1309,-5.055227,-45.279049,-5.229642,-47.127109
Maranhão,Junco do Maranhão,10,1310,-5.055227,-45.279049,-1.889206,-46.098787
Maranhão,Lago Verde,10,1311,-5.055227,-45.279049,-3.990643,-44.883043
Maranhão,Lago da Pedra,10,1312,-5.055227,-45.279049,-4.719169,-45.232979
Maranhão,Lago do Junco,10,1313,-5.055227,-45.279049,-4.522349,-44.976331
Maranhão,Lago dos Rodrigues,10,1314,-5.055227,-45.279049,-4.593809,-44.942130
Maranhão,Lagoa Grande do Maranhão,10,1315,-5.055227,-45.279049,-4.929658,-45.402942
Maranhão,Lagoa do Mato,10,1316,-5.055227,-45.279049,-6.031847,-43.495801
Maranhão,Lajeado Novo,10,1317,-5.055227,-45.279049,-6.097188,-46.832103
Maranhão,Lima Campos,10,1318,-5.055227,-45.279049,-4.556703,-44.465102
Maranhão,Loreto,10,1319,-5.055227,-45.279049,-7.320714,-45.290382
Maranhão,Luís Domingues,10,1320,-5.055227,-45.279049,-1.387913,-45.889840
Maranhão,Magalhães de Almeida,10,1321,-5.055227,-45.279049,-3.300629,-42.184789
Maranhão,Maracaçumé,10,1322,-5.055227,-45.279049,-1.984019,-45.993837
Maranhão,Marajá do Sena,10,1323,-5.055227,-45.279049,-4.751326,-45.634085
Maranhão,Maranhãozinho,10,1324,-5.055227,-45.279049,-2.412073,-45.946760
Maranhão,Mata Roma,10,1325,-5.055227,-45.279049,-3.625790,-43.226989
Maranhão,Matinha,10,1326,-5.055227,-45.279049,-3.071833,-45.001530
Maranhão,Matões,10,1327,-5.055227,-45.279049,-5.388612,-43.307454
Maranhão,Matões do Norte,10,1328,-5.055227,-45.279049,-3.756592,-44.477907
Maranhão,Milagres do Maranhão,10,1329,-5.055227,-45.279049,-3.496414,-42.795014
Maranhão,Mirador,10,1330,-5.055227,-45.279049,-6.402698,-44.696574
Maranhão,Miranda do Norte,10,1331,-5.055227,-45.279049,-3.531800,-44.527184
Maranhão,Mirinzal,10,1332,-5.055227,-45.279049,-2.058449,-44.843209
Maranhão,Montes Altos,10,1333,-5.055227,-45.279049,-5.858128,-47.041236
Maranhão,Monção,10,1334,-5.055227,-45.279049,-3.479522,-45.341025
Maranhão,Morros,10,1335,-5.055227,-45.279049,-2.974350,-43.776992
Maranhão,Nina Rodrigues,10,1336,-5.055227,-45.279049,-3.416058,-43.800828
Maranhão,Nova Colinas,10,1337,-5.055227,-45.279049,-7.144421,-46.264499
Maranhão,Nova Iorque,10,1338,-5.055227,-45.279049,-6.771914,-44.100777
Maranhão,Nova Olinda do Maranhão,10,1339,-5.055227,-45.279049,-2.896159,-45.955231
Maranhão,Olho d'Água das Cunhãs,10,1340,-5.055227,-45.279049,-4.094847,-45.120080
Maranhão,Olinda Nova do Maranhão,10,1341,-5.055227,-45.279049,-2.982609,-45.009302
Maranhão,Palmeirândia,10,1342,-5.055227,-45.279049,-2.692180,-45.023245
Maranhão,Paraibano,10,1343,-5.055227,-45.279049,-6.403724,-43.923751
Maranhão,Parnarama,10,1344,-5.055227,-45.279049,-5.637900,-43.463084
Maranhão,Passagem Franca,10,1345,-5.055227,-45.279049,-6.152544,-43.758202
Maranhão,Pastos Bons,10,1346,-5.055227,-45.279049,-6.652279,-44.224674
Maranhão,Paulino Neves,10,1347,-5.055227,-45.279049,-2.843279,-42.605483
Maranhão,Paulo Ramos,10,1348,-5.055227,-45.279049,-4.530178,-45.304904
Maranhão,Paço do Lumiar,10,1349,-5.055227,-45.279049,-2.505028,-44.124150
Maranhão,Pedreiras,10,1350,-5.055227,-45.279049,-4.619172,-44.581197
Maranhão,Pedro do Rosário,10,1351,-5.055227,-45.279049,-3.020545,-45.419596
Maranhão,Penalva,10,1352,-5.055227,-45.279049,-3.248414,-45.293728
Maranhão,Peri Mirim,10,1353,-5.055227,-45.279049,-2.570566,-44.895699
Maranhão,Peritoró,10,1354,-5.055227,-45.279049,-4.413308,-44.285889
Maranhão,Pindaré-Mirim,10,1355,-5.055227,-45.279049,-3.691657,-45.438080
Maranhão,Pinheiro,10,1356,-5.055227,-45.279049,-2.493981,-45.128019
Maranhão,Pio XII,10,1357,-5.055227,-45.279049,-3.851664,-45.093288
Maranhão,Pirapemas,10,1358,-5.055227,-45.279049,-3.775433,-44.173216
Maranhão,Porto Franco,10,1359,-5.055227,-45.279049,-6.385278,-47.240589
Maranhão,Porto Rico do Maranhão,10,1360,-5.055227,-45.279049,-1.891656,-44.635598
Maranhão,Poção de Pedras,10,1361,-5.055227,-45.279049,-4.789864,-44.705525
Maranhão,Presidente Dutra,10,1362,-5.055227,-45.279049,-5.283079,-44.457096
Maranhão,Presidente Juscelino,10,1363,-5.055227,-45.279049,-3.098381,-44.073048
Maranhão,Presidente Médici,10,1364,-5.055227,-45.279049,-2.318907,-45.773367
Maranhão,Presidente Sarney,10,1365,-5.055227,-45.279049,-2.647781,-45.366449
Maranhão,Presidente Vargas,10,1366,-5.055227,-45.279049,-3.345463,-43.955251
Maranhão,Primeira Cruz,10,1367,-5.055227,-45.279049,-2.868638,-43.339485
Maranhão,Raposa,10,1368,-5.055227,-45.279049,-2.435338,-44.089550
Maranhão,Riachão,10,1369,-5.055227,-45.279049,-7.597793,-46.652229
Maranhão,Ribamar Fiquene,10,1370,-5.055227,-45.279049,-5.961368,-47.313696
Maranhão,Rio Branco,10,1371,-5.055227,-45.279049,0,0
Maranhão,Rosário,10,1372,-5.055227,-45.279049,-2.900229,-44.209391
Maranhão,Sambaíba,10,1373,-5.055227,-45.279049,-7.713046,-45.551886
Maranhão,Santa Filomena do Maranhão,10,1374,-5.055227,-45.279049,-5.519223,-44.618807
Maranhão,Santa Helena,10,1375,-5.055227,-45.279049,-2.420318,-45.371445
Maranhão,Santa Inês,10,1376,-5.055227,-45.279049,-3.849413,-45.458040
Maranhão,Santa Luzia,10,1377,-5.055227,-45.279049,-4.270599,-45.928385
Maranhão,Santa Luzia do Paruá,10,1378,-5.055227,-45.279049,-2.528519,-45.779692
Maranhão,Santa Quitéria do Maranhão,10,1379,-5.055227,-45.279049,-3.344308,-42.828807
Maranhão,Santa Rita,10,1380,-5.055227,-45.279049,-3.157878,-44.319366
Maranhão,Santana do Maranhão,10,1381,-5.055227,-45.279049,-3.208160,-42.580865
Maranhão,Santo Amaro do Maranhão,10,1382,-5.055227,-45.279049,-2.620704,-43.184090
Maranhão,Santo Antônio dos Lopes,10,1383,-5.055227,-45.279049,-4.826360,-44.481271
Maranhão,Satubinha,10,1384,-5.055227,-45.279049,-3.939175,-45.259574
Maranhão,Senador Alexandre Costa,10,1385,-5.055227,-45.279049,-5.258081,-43.957498
Maranhão,Senador La Rocque,10,1386,-5.055227,-45.279049,-5.388055,-47.143626
Maranhão,Serrano do Maranhão,10,1387,-5.055227,-45.279049,-1.872350,-45.016415
Maranhão,Sucupira do Norte,10,1388,-5.055227,-45.279049,-6.509876,-44.339139
Maranhão,Sucupira do Riachão,10,1389,-5.055227,-45.279049,-6.444833,-43.484330
Maranhão,São Benedito do Rio Preto,10,1390,-5.055227,-45.279049,-3.375301,-43.618433
Maranhão,São Bento,10,1391,-5.055227,-45.279049,-2.800102,-45.001417
Maranhão,São Bernardo,10,1392,-5.055227,-45.279049,-3.312098,-42.406010
Maranhão,São Domingos do Azeitão,10,1393,-5.055227,-45.279049,-6.833470,-44.617239
Maranhão,São Domingos do Maranhão,10,1394,-5.055227,-45.279049,-5.638050,-44.336801
Maranhão,São Francisco do Brejão,10,1395,-5.055227,-45.279049,-5.158339,-47.354006
Maranhão,São Francisco do Maranhão,10,1396,-5.055227,-45.279049,-6.220936,-43.113503
Maranhão,São Félix de Balsas,10,1397,-5.055227,-45.279049,-7.107748,-44.885464
Maranhão,São Gabriel,10,1398,-5.055227,-45.279049,0,0
Maranhão,São José de Ribamar,10,1399,-5.055227,-45.279049,-2.597281,-44.090539
Maranhão,São José dos Basílios,10,1400,-5.055227,-45.279049,-5.079854,-44.575412
Maranhão,São João Batista,10,1401,-5.055227,-45.279049,-3.004730,-44.758198
Maranhão,São João do Carú,10,1402,-5.055227,-45.279049,-3.498859,-46.401734
Maranhão,São João do Paraíso,10,1403,-5.055227,-45.279049,-6.463891,-46.900729
Maranhão,São João do Soter,10,1404,-5.055227,-45.279049,-5.040073,-43.766610
Maranhão,São João dos Patos,10,1405,-5.055227,-45.279049,-6.617684,-43.630741
Maranhão,São Luís,10,1406,-5.055227,-45.279049,-2.631467,-44.307373
Maranhão,São Luís Gonzaga do Maranhão,10,1407,-5.055227,-45.279049,-4.377394,-44.623213
Maranhão,São Mateus do Maranhão,10,1408,-5.055227,-45.279049,-3.988728,-44.537468
Maranhão,São Pedro da Água Branca,10,1409,-5.055227,-45.279049,-5.133696,-48.369226
Maranhão,São Pedro dos Crentes,10,1410,-5.055227,-45.279049,-6.850734,-46.762742
Maranhão,São Raimundo das Mangabeiras,10,1411,-5.055227,-45.279049,-7.068508,-45.690528
Maranhão,São Raimundo do Doca Bezerra,10,1412,-5.055227,-45.279049,-5.089963,-45.145833
Maranhão,São Roberto,10,1413,-5.055227,-45.279049,-5.019350,-45.034832
Maranhão,São Vicente Ferrer,10,1414,-5.055227,-45.279049,-2.877238,-44.936700
Maranhão,Sítio Novo,10,1415,-5.055227,-45.279049,-5.989604,-46.629447
Maranhão,Taperoá,10,1416,-5.055227,-45.279049,0,0
Maranhão,Tasso Fragoso,10,1417,-5.055227,-45.279049,-8.454510,-45.904567
Maranhão,Timbiras,10,1418,-5.055227,-45.279049,-4.170202,-43.838994
Maranhão,Timon,10,1419,-5.055227,-45.279049,-5.248005,-43.001951
Maranhão,Trizidela do Vale,10,1420,-5.055227,-45.279049,-4.542064,-44.675036
Maranhão,Tufilândia,10,1421,-5.055227,-45.279049,-3.757742,-45.581394
Maranhão,Tuntum,10,1422,-5.055227,-45.279049,-5.857282,-44.707790
Maranhão,Turiaçu,10,1423,-5.055227,-45.279049,-1.764649,-45.463769
Maranhão,Turilândia,10,1424,-5.055227,-45.279049,-2.158862,-45.436766
Maranhão,Tutóia,10,1425,-5.055227,-45.279049,-2.912480,-42.386626
